-33.2822	-33.8930	-35.4578	-36.4395	-38.2497	-42.1969	-42.4518	-42.4686	-42.6399	-42.7057	-43.1529	-43.3613	-43.3865	-43.7385	-43.8279	-44.2240	-45.0155	-45.1028	-45.3063	-45.5749	-45.8206	-46.0482	-46.2369	-46.4003	-46.4300	-46.5290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-44.5626	-47.6013	-45.0378	-43.6573	-47.0749	0.0000	-46.5828	0.0000	-45.4815	-51.1802	0.0000	-46.9231	0.0000	0.0000	0.0000	-55.1507	-47.9824	-47.9029	0.0000	0.0000	0.0000	0.0000	0.0000	-47.6533	0.0000	0.0000	-36.7118	-35.9237	-36.7871	-34.7971	-51.2328	-51.9140	-53.5859	-53.8024	-54.9436	-54.2277	0.0000	-54.9343	0.0000	0.0000	0.0000	-54.7641	-54.6495	0.0000	-55.1281	-54.8155	0.0000	-55.5548	-55.6430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-47.5500	-48.8476	0.0000	-44.8356	-47.6960	0.0000	0.0000	0.0000	-48.6976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-55.1837	-51.1948	-51.1138	0.0000	0.0000	0.0000	0.0000	0.0000	-50.8611	0.0000	0.0000	-35.6959	-36.1006	-37.5274	-41.7626	-50.9985	-51.7757	-52.2231	-53.5582	-53.5895	-54.0059	-54.0924	-54.7286	-54.7744	-54.8442	-55.1930	-55.2091	-55.2744	-55.4976	-55.5418	-55.5513	-55.9602	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-42.4091	-45.2595	-38.0315	0.0000	-39.8827	-37.4124	-43.9089	0.0000	0.0000	-43.5298	0.0000	-39.1062	0.0000	0.0000	0.0000	0.0000	-43.8914	-43.6286	0.0000	0.0000	0.0000	0.0000	-44.6073	-42.7088	0.0000	0.0000	-34.6496	-31.9602	-36.7696	-29.3769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-40.7730	-41.1825	-41.3013	-41.5983	-42.7133	-42.9427	-43.6316	-43.6574	-43.7080	-43.9056	-44.8703	-45.1744	-45.5235	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-42.8880	-43.7059	0.0000	-41.8940	-43.6220	-40.3230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-39.8439	-40.7191	0.0000	0.0000	0.0000	0.0000	-42.8044	-37.8405	0.0000	0.0000	-36.6359	-37.0401	-36.2696	-37.6929	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-37.1077	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-37.0988	0.0000	0.0000	-39.5269	0.0000	-39.9615	-40.2626	0.0000	-41.6397	0.0000	0.0000	0.0000	-30.7076	0.0000	0.0000	-32.1120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-31.1509	0.0000	0.0000	-29.7834	-38.2268	-39.8103	-41.8565	-42.5042	-43.0076	-43.3439	-43.4171	-44.0503	-44.3359	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-41.7631	-42.6527	-32.0224	0.0000	-42.7498	-38.5202	-30.7851	-41.5076	0.0000	-32.0077	0.0000	-31.9895	0.0000	0.0000	0.0000	0.0000	-44.8332	-43.7731	0.0000	0.0000	0.0000	-46.5166	-46.1313	-44.3377	-43.9605	0.0000	0.0000	0.0000	0.0000	0.0000	-46.5830	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-38.9819	-39.6810	-42.1816	-43.2068	-43.4878	-44.7479	-45.2403	-45.3407	-45.5774	-45.6550	-45.9712	-46.0661	-46.3668	-46.9026	-46.9680	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-48.4362	-49.8103	-54.3667	-51.7881	-52.2657	-53.5926	-53.3503	-46.3683	-54.4947	-56.0192	-55.2753	-52.5065	-55.5018	-55.8560	-55.9419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-51.8529	0.0000	0.0000	0.0000	-46.7825	-47.1859	-45.4721	-46.9584	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-46.7375	0.0000	0.0000	0.0000	-45.0184	0.0000	-44.7759	-44.3547	-44.8909	-55.8989	-55.5383	0.0000	0.0000	0.0000	0.0000	-54.9488	0.0000	0.0000	0.0000	0.0000	0.0000	-55.2990	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-42.9347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-43.7228	-51.9111	-52.6614	-53.3895	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-17.9448	-20.5199	0.0000	-23.4359	-25.3206	-36.1135	0.0000	0.0000	0.0000	0.0000	-29.2061	0.0000	-29.4321	-29.7860	-29.8717	-32.3268	0.0000	0.0000	-32.2799	0.0000	-34.1969	0.0000	0.0000	0.0000	0.0000	0.0000	-37.1413	-32.2634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-36.6216	0.0000	-36.1670	-38.3356	0.0000	-38.9476	-38.9568	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-39.1229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-36.1150	-36.6703	-37.5398	-37.8556	-38.1821	-38.1891	-38.3434	-38.4790	-38.6054	-38.6132	-39.0260	-39.0589	-39.0956	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-57.4772	-60.2118	0.0000	0.0000	-58.2158	-55.6120	0.0000	0.0000	-62.2991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-63.3920	0.0000	0.0000	0.0000	0.0000	-62.6464	-62.7796	-62.5145	0.0000	-60.2825	-48.2020	0.0000	-45.8829	-63.4029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-54.7624	0.0000	0.0000	0.0000	-57.0768	0.0000	0.0000	0.0000	0.0000	-58.5942	-59.0630	-60.0487	0.0000	0.0000	-61.4877	-59.7730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-58.7537	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-59.8194	0.0000	0.0000	0.0000	-60.5989	-61.3610	-62.1062	-62.4653	-63.0795	-63.2317	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
-55.2822	-57.0314	-56.8104	-57.6235	-58.8752	-50.7905	-53.1150	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-58.7822	0.0000	-57.5065	0.0000	-46.0446	-45.6274	-45.5989	-43.8591	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-52.9922	0.0000	0.0000	0.0000	-54.6717	0.0000	-55.5206	-57.0273	0.0000	-55.8502	-57.4026	-57.7523	0.0000	0.0000	-59.0477	-59.0977	0.0000	0.0000	-59.2746	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-56.4670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-57.5901	-58.8330	0.0000	-57.5392	0.0000	0.0000	0.0000	0.0000	-58.7809	-59.1553	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
