-17.755	-15.644	11.988	-6.3442	8.7795	2.5326	14.899	-9.3852	12.839	0.48185	14.408	0	-0	-0	-0	-0	0	0	-0	0	-0	0
0.84204	12.612	39.234	-1.9364	5.9444	5.9843	-5.4299	-12.349	7.5112	-0.67333	-2.1507	0	-0	0	0	0	-0	0	0	-0	-0	0
29.265	-6.657	-4.0051	11.698	12.738	-9.6751	-12.887	-8.4241	4.1727	-10.029	-4.8504	-0	0	0	-0	0	0	0	-0	0	-0	0
32.293	-11.084	-3.7748	2.5427	-0.95982	19.536	-3.1149	1.8011	1.8677	-4.493	2.9367	-0	-0	-0	0	-0	0	-0	0	-0	0	0
5.7755	-7.6063	-5.8049	2.9022	1.0637	-11.094	21.787	11.285	7.8358	-13.55	-7.5814	0	-0	0	-0	0	0	0	0	-0	-0	0
-17.887	11.206	-1.465	-2.0655	-12.597	-10.18	-2.0006	-7.9102	-5.7237	-0.70163	-6.0256	-0	-0	-0	0	-0	-0	0	-0	0	-0	0
-12.777	2.1779	-3.9467	-4.445	-1.9675	17.245	-1.6627	0.37997	13.695	8.4173	-4.1007	-0	0	0	0	-0	-0	0	-0	-0	0	0
-2.5139	33.383	-17.933	-5.9459	2.6639	2.3419	3.8492	0.51459	6.2445	1.1975	6.5388	-0	-0	-0	-0	0	0	0	0	0	0	0
28.93	-11.738	0.83176	-6.3187	-6.8742	24.007	7.834	7.0732	-7.745	-3.8545	-2.9145	0	-0	-0	-0	0	-0	0	0	0	-0	0
20.905	-5.5288	4.1648	12.572	29.938	-17.316	2.2876	7.6312	-2.4139	13.771	2.0194	0	-0	-0	0	-0	-0	0	0	0	0	0
8.4409	-9.1353	-13.971	3.6313	-1.373	7.5965	-0.056367	-5.405	-10.224	18.286	4.1251	0	0	-0	-0	0	0	0	0	-0	-0	0
-16.051	5.7401	-12.878	-19.934	8.2321	-4.5944	-8.6192	13.899	1.7902	-2.028	1.0453	0	-0	-0	0	-0	-0	0	-0	-0	0	0
-9.3391	4.7653	19.366	24.185	-13.918	-2.3288	12.332	0.57883	-7.2833	4.0594	-7.7961	-0	0	-0	-0	0	0	0	-0	0	0	0
19.185	-4.0362	1.4469	-20.535	-18.616	-14.342	-3.3016	3.2068	10.989	12.894	-11.284	0	-0	0	0	0	0	-0	0	0	0	0
-20.995	-10.181	1.2709	21.937	-14.172	-1.1282	-7.2631	11.78	5.8699	1.4331	6.2373	-0	0	-0	0	-0	0	0	0	0	-0	0
23.155	-6.3806	5.0158	-13.16	-20.187	-17.913	-2.5036	-6.9532	-7.2323	-5.9357	15.972	0	0	0	0	-0	-0	0	0	-0	0	0
-0.71054	26.275	24.361	-7.558	6.9049	5.2225	-10.101	14.81	-9.9008	-4.0001	0.86094	0	0	0	-0	-0	0	0	-0	0	-0	0
-26.323	-17.451	-1.2892	7.3633	-2.7609	-0.71806	-8.6627	7.5359	-1.2409	-5.0534	5.3373	-0	-0	-0	0	0	-0	0	-0	0	0	0
0.41283	33.755	-13.168	3.9046	1.0335	-0.42617	13.483	-4.4591	-7.3321	-0.62411	3.6255	-0	0	0	0	0	-0	0	0	0	-0	0
-24.548	-20.222	-5.3304	-2.1721	4.9467	0.87523	-3.9058	-3.7073	-9.9474	-0.10316	-3.1924	-0	-0	0	0	-0	0	0	0	0	0	0
-21.336	-15.832	-3.4565	-19.109	12.755	1.053	3.7622	-10.313	-9.24	-4.0427	-9.3222	0	0	-0	0	0	0	0	0	0	0	0
1.0312	11.584	-20.657	18.787	-1.5754	3.3218	-10.726	-11.59	5.468	-5.4514	-3.8889	0	-0	-0	-0	-0	0	0	0	0	0	0
