-7.1653	-7.4186	-0.47513	-10.746	-6.1819	-1.9895	-6.0268	-2.1795	0.88859	-1.5732	-4.4474	-4.1557	8.7096	-3.9931	0	0	-0	0	-0	0	0	0
-1.2969	15.754	-4.4118	-9.1216	-4.0105	-3.2667	9.8874	-2.059	-1.4254	-8.1367	-3.2711	-0.40391	-0.94946	-0.96294	0	-0	0	-0	0	0	0	0
13.463	0.069159	-0.81397	5.9043	-9.0171	0.26215	-0.95754	-3.0068	10.516	-1.3472	-3.0169	7.1111	-1.6918	-2.776	-0	-0	-0	0	0	0	-0	0
17.743	-1.5327	-3.5402	1.6991	3.1862	3.1566	1.731	-3.5088	-5.9543	3.8623	-2.9072	-2.8471	1.6436	-2.2891	-0	0	0	0	0	0	-0	0
-1.7728	-4.1934	-9.6571	4.3916	4.0701	11.353	9.3554	5.2186	-0.51873	-2.455	1.0166	-2.82	0.76515	-1.0429	-0	-0	-0	0	-0	0	0	0
-9.3781	1.0236	0.44478	2.4855	0.73269	6.5305	-5.687	4.2693	-2.0645	2.6559	-5.1346	4.7949	3.0523	4.5844	0	-0	0	0	0	-0	0	0
-7.6887	-0.65404	3.2852	-3.1577	5.3675	3.1027	-4.1642	-2.4855	6.0572	3.0897	4.1649	-4.2621	-4.4452	-5.7629	0	-0	0	0	0	-0	0	0
-3.4263	7.1416	14.913	5.1225	-1.2485	7.586	-4.1614	-1.2043	-3.8696	-5.8839	2.7844	-0.55761	0.42511	-0.99297	-0	0	-0	-0	0	0	0	0
17.67	-0.70951	-3.6087	-3.1905	2.9685	-0.11591	-3.8106	-5.0627	-7.8056	3.532	-1.8994	3.5195	-1.8432	-1.1194	0	-0	0	-0	-0	0	0	0
14.438	1.4238	-5.0826	1.4605	-11.436	-1.7049	-3.486	5.1656	-1.3881	0.4014	10.761	-2.7458	1.7625	0.28645	0	-0	0	0	0	0	-0	0
4.1066	-7.9096	2.582	-1.7229	-2.902	4.1108	-3.2503	-5.1997	0.070773	-7.0534	0.49742	-1.464	-3.4351	7.9162	0	0	0	0	-0	0	0	0
-6.6174	-2.9343	11.827	0.020339	-4.6337	-5.5516	-0.13316	4.6708	-3.6125	1.8074	-4.4077	-3.6673	-5.5497	-0.093605	0	-0	0	0	0	0	-0	0
-5.4271	5.7073	-13.495	6.236	6.6936	-2.5248	-9.7272	6.4464	1.1837	-5.0715	-2.5399	0.20767	-0.92679	-1.7065	0	0	0	-0	-0	0	-0	0
10.075	-2.8353	3.9341	-9.1766	15.6	-3.009	-0.72019	-0.1593	4.0084	-2.8489	2.0281	0.45603	-0.77267	1.3129	0	0	-0	0	0	0	-0	0
-11.074	-6.6082	-7.3471	5.153	-0.067623	-6.5578	1.9708	-5.1772	0.65134	1.2676	1.21	-0.55381	-0.30849	2.8139	-0	0	0	-0	-0	0	0	0
13.769	-1.2702	6.3448	1.5381	1.5191	-8.1819	3.3346	9.593	2.7593	1.5581	-2.891	-2.2012	0.95436	2.7335	-0	0	0	0	0	0	0	0
-3.432	16.743	-1.3563	-7.4321	-0.89241	4.8677	0.47479	-1.3372	5.2179	8.7335	0.66414	-1.6522	1.5523	5.4612	-0	0	0	-0	-0	0	-0	0
-11.744	-6.9105	-7.6287	3.3118	-0.44921	-6.1385	1.3227	-4.4023	-1.2365	1.1097	2.2328	-0.64471	-0.69183	2.7019	-0	-0	-0	-0	0	0	0	0
-8.7841	12.909	2.2921	4.9256	1.7801	-6.5119	-0.18474	-1.6333	-4.545	2.0313	2.9753	3.2207	-0.90064	-2.4224	0	0	-0	0	-0	0	0	0
-5.3693	-6.392	7.8808	-2.0918	3.8054	-2.0874	5.2807	1.2621	-0.50897	-0.92953	5.288	7.2852	6.3792	-0.66917	-0	-0	0	-0	-0	0	-0	0
-8.0925	-9.8148	-2.4046	-9.3875	-5.6334	5.0553	3.3141	4.8236	-1.4047	3.1798	-0.038784	4.4675	-5.7199	-2.5598	0	0	-0	0	0	0	0	0
0.002558	-1.5883	6.3175	13.778	0.74886	1.6155	5.6376	-4.0338	2.9803	2.0705	-3.0683	-3.0872	1.9908	-1.4197	0	0	0	-0	-0	0	-0	0
